time,function,request_id,ip,message,request
2024-05-08 06:25:58.074562,[core:error],2cfcb988055ccbb71a6455d30cce1524,139.59.132.8:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.112607,[core:error],f0093b27aabe9643db077b1df016eba3,139.59.132.8:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.112693,[core:error],f0093b27aabe9643db077b1df016eba3,139.59.132.8:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.148069,[autoindex:error],296d311c1a3aa5a0ae73223901928e29,139.59.132.8:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 06:25:58.310276,[autoindex:error],414d0011d7ab552b5c60606c55f4a003,139.162.141.82:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 06:25:58.665302,[autoindex:error],e5f46233286a3af03d424890df88a57e,139.162.141.82:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 06:25:58.699056,[authz_core:error],a9f6096bfc40e8375ff2ea2e274367b8,64.227.32.66:0,AH01630: client denied by server configuration: /var/www/laboratoire-orphye.org/htdocs/.env,
2024-05-08 06:25:58.722503,[core:error],7f9ba63c3aa76c1724c035bb1f244864,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.722553,[core:error],7f9ba63c3aa76c1724c035bb1f244864,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.741764,[-:error],fbcf4dea10db43429009281c00c2bb8f,64.227.32.66:0,[client 64.227.32.66] ModSecurity: Access denied with code 406 (phase 2). String match '/.git/config' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '430058'] [msg 'Malware.Expert - request_uri: .git config'] [hostname 'www.laboratoire-orphye.org'] [uri '/.git/config'] [unique_id 'Zjr-1hbGQZjslnSdOQVpZAAAAFE'],
2024-05-08 06:25:58.774626,[core:error],21455e522f915c0f9299fed0b86dff73,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.774706,[core:error],21455e522f915c0f9299fed0b86dff73,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.825543,[core:error],7506b875652bda9f35125f7283521501,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.825601,[core:error],7506b875652bda9f35125f7283521501,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.875552,[core:error],4bde36a8804715008c2f0b08f8e750e0,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.875594,[core:error],4bde36a8804715008c2f0b08f8e750e0,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.926738,[core:error],3ffd29ccbe093acedd77d963f73fcae9,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.926801,[core:error],3ffd29ccbe093acedd77d963f73fcae9,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.977469,[core:error],79428565e8ed4102ea291b5052e1f07a,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:58.977509,[core:error],79428565e8ed4102ea291b5052e1f07a,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.035160,[core:error],1fdce780cca1570e59094a461a844189,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.035225,[core:error],1fdce780cca1570e59094a461a844189,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.085741,[core:error],64f41dbfda1b855bed76a0938eb764d8,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.085806,[core:error],64f41dbfda1b855bed76a0938eb764d8,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.135919,[core:error],79c181082c8ed81021f9c767d6635e37,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.135975,[core:error],79c181082c8ed81021f9c767d6635e37,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.188381,[core:error],730ef9688c1fbf63681c9018d1558252,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.188445,[core:error],730ef9688c1fbf63681c9018d1558252,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.236914,[authz_core:error],154d0f7d8a726cf81ab0c5390d7c4cc2,139.162.141.82:0,AH01630: client denied by server configuration: /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/.env,
2024-05-08 06:25:59.241521,[authz_core:error],9efc47a1d5fb4ccaeeee347e973c6dbf,209.97.180.8:0,AH01630: client denied by server configuration: /var/www/laboratoire-orphye.org/htdocs/.env,
2024-05-08 06:25:59.285224,[-:error],a9193f4098a01280b8b5633ceb34cf08,139.162.141.82:0,[client 139.162.141.82] ModSecurity: Access denied with code 406 (phase 2). String match '/.git/config' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '430058'] [msg 'Malware.Expert - request_uri: .git config'] [hostname 'vatel.laboratoire-orphye.org'] [uri '/.git/config'] [unique_id 'Zjr-13Dta_Ck6LCDhsZlygAAAJY'],
2024-05-08 06:25:59.335967,[core:error],378528174cf741e9c329a8fbe751c16f,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.336044,[core:error],378528174cf741e9c329a8fbe751c16f,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.388897,[core:error],36149076c3af867cd3b585b76a04399c,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.388954,[core:error],36149076c3af867cd3b585b76a04399c,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.414761,[-:error],fa1d1826f22523828b2b7d520fbe0372,209.97.180.8:0,[client 209.97.180.8] ModSecurity: Access denied with code 406 (phase 2). String match '/.git/config' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '430058'] [msg 'Malware.Expert - request_uri: .git config'] [hostname 'www.laboratoire-orphye.org'] [uri '/.git/config'] [unique_id 'Zjr-16YV-FM0yVkozBa05QAAAAo'],
2024-05-08 06:25:59.439600,[core:error],09a5a0444e25d5aeb10964b3c2a590b0,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.439666,[core:error],09a5a0444e25d5aeb10964b3c2a590b0,139.162.141.82:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 06:25:59.490518,[autoindex:error],b6a25d6a1bcf067e7d85445ef5f8d2c8,139.162.141.82:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 06:25:59.772637,[authz_core:error],6e1af651ad9a4c2afff643206000ef33,64.227.70.2:0,AH01630: client denied by server configuration: /var/www/laboratoire-orphye.org/htdocs/.env,
2024-05-08 06:25:59.830950,[-:error],282a499da80ba56dfbf7535776c14e75,64.227.70.2:0,[client 64.227.70.2] ModSecurity: Access denied with code 406 (phase 2). String match '/.git/config' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '430058'] [msg 'Malware.Expert - request_uri: .git config'] [hostname 'laboratoire-orphye.org'] [uri '/.git/config'] [unique_id 'Zjr-1xbGQZjslnSdOQVpeQAAAFM'],
2024-05-08 06:26:01.047909,[authz_core:error],1ff8c9bc35209634aacbcde63be2438b,142.93.0.66:0,AH01630: client denied by server configuration: /var/www/laboratoire-orphye.org/htdocs/.env,
2024-05-08 06:26:01.228232,[-:error],0a6ff899bfc7fb293f275934e955657c,142.93.0.66:0,[client 142.93.0.66] ModSecurity: Access denied with code 406 (phase 2). String match '/.git/config' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '430058'] [msg 'Malware.Expert - request_uri: .git config'] [hostname 'laboratoire-orphye.org'] [uri '/.git/config'] [unique_id 'Zjr-2RbGQZjslnSdOQVpfwAAAFY'],
2024-05-08 06:26:27.448308,[autoindex:error],66cfbadab5c4ddf5879577a49bb87329,195.211.77.140:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 06:27:38.676187,[autoindex:error],61e316bfeb2ec6263ce32698bba3113b,65.154.226.168:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 06:27:38.705447,[autoindex:error],12c02d5b9e0f565862654a4ae3d4c74a,34.97.148.241:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 06:28:09.251037,[autoindex:error],e6e81fa094c58425ed539a183c073191,65.154.226.168:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 07:06:02.517032,[autoindex:error],b1dc1a0bb161633b087a5e423f1f26d7,5.164.29.116:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 07:30:48.798409,[autoindex:error],5378214eaa31deafe3102af2d45dd802,205.169.39.116:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 07:49:59.666778,[autoindex:error],20e0a84155474c340ab09640e4fc2346,3.249.68.176:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 07:58:56.307449,[autoindex:error],823d71b63064a1f7ff319204dd058b21,104.164.173.131:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 08:00:17.494600,[autoindex:error],967348a8316d093cb9c8e7ba3cac4466,154.28.229.232:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 08:00:17.503249,[autoindex:error],7ce4ca629f46dee9fb8f910250e95e87,154.28.229.66:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 08:00:20.909839,[autoindex:error],f4df1dacdbe5e71af71d1c8b3f90af78,104.164.173.121:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 14:17:21.998807,[-:error],9d71834cc306f4c88046d0a274261634,23.83.135.243:0,"[client 23.83.135.243] ModSecurity: lws-antivirus skipped, file /tmp/20240508-141721-ZjttUW1SziSyQ3dYKp3S3QAAABQ-file-ENeetg size is 0 bytes [hostname 'laboratoire-orphye.org'] [uri '/Contacts/'] [unique_id 'ZjttUW1SziSyQ3dYKp3S3QAAABQ']",
2024-05-08 16:00:49.976549,[core:error],191da9e940c731a7a0ea800d0c78bc42,142.202.48.16:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 16:00:49.976793,[core:error],191da9e940c731a7a0ea800d0c78bc42,142.202.48.16:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 16:00:50.187230,[core:error],46763b09003b7b11f6630dba303e9f38,142.202.48.16:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 16:00:50.187321,[core:error],46763b09003b7b11f6630dba303e9f38,142.202.48.16:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 16:00:50.561568,[core:error],223e4615a0373dff58b5421ad340bb19,142.202.48.16:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 16:00:50.561620,[core:error],223e4615a0373dff58b5421ad340bb19,142.202.48.16:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 18:47:29.746472,[autoindex:error],0e8ac6950f7fbd6ac1226107d1520a71,47.254.85.182:0,"AH01276: Cannot serve directory /var/www/laboratoire-orphye.org/htdocs/vatel.laboratoire-orphye.org/: No matching DirectoryIndex (index.php,index.cgi,index.html) found, and server-generated directory index forbidden by Options directive",
2024-05-08 18:47:31.282084,[core:error],a7af339f9b89a443848a23ecc8f3e310,47.254.76.138:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 18:47:31.282137,[core:error],a7af339f9b89a443848a23ecc8f3e310,47.254.76.138:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 18:47:32.772455,[core:error],263ce39417688141b7ba88b6017af0d9,47.88.6.178:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 18:47:32.772529,[core:error],263ce39417688141b7ba88b6017af0d9,47.88.6.178:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 19:56:05.114168,[core:error],dff426e7b659a88dcd41c181d43583a0,68.178.152.139:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 19:56:05.114446,[core:error],dff426e7b659a88dcd41c181d43583a0,68.178.152.139:0,AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.,
2024-05-08 20:03:03.002169,[-:error],de347d06c3b38a54ec6f885da7549db7,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Pattern match '/wp-content/uploads/$' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '430061'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/'] [unique_id 'Zju-Vs_oOhbMibDwu_sbtgAAAAA'],
2024-05-08 20:03:07.147686,[-:error],239ad2b5e5248205ec960a4ac284d3b1,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/ao_ccss/'] [unique_id 'Zju-WzZXCXsOiSVilo4YoQAAAYs'],
2024-05-08 20:03:07.460812,[-:error],70295eb2b155d13833974bc45bc6a598,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/2021/'] [unique_id 'Zju-W3AB9G2BNKSRSZdTkAAAAhY'],
2024-05-08 20:03:08.369618,[-:error],c80b7b1f4f7a04f73b6a394ef427d577,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Pattern match '/wp-content/uploads/$' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '430061'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wordpress/wp-content/uploads/'] [unique_id 'Zju-XEbpTchLM3BpSsGvHQAAAQc'],
2024-05-08 20:03:10.207960,[authz_core:error],15e67d54e4f3c6376f73577f292d6716,45.133.172.210:0,AH01630: client denied by server configuration: /var/www/laboratoire-orphye.org/cgi-bin/,
2024-05-08 20:03:12.178895,[-:error],7a39aefcb1167c6b4e075d3cde623e53,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/2022/'] [unique_id 'Zju-YAywnYQDZaFFS91NrAAAAkI'],
2024-05-08 20:03:12.359134,[-:error],f8c6e8822646b6e06b00b581abe45de7,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/2023/'] [unique_id 'Zju-YDZXCXsOiSVilo4YrwAAAZU'],
2024-05-08 20:03:15.687592,[-:error],eeba0fb13de149b5c85cb1eee59ff043,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Pattern match '\\/wp-content\\/plugins\\/(ubh|api-wp)\\/' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '570063'] [msg 'Malware.Expert - Wordpress Malware'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/plugins/ubh/'] [unique_id 'Zju-YzzSixubiwvFODdLgwAAAVc'],
2024-05-08 20:03:16.852112,[-:error],d4aa8797df50923fbabebbfbf0d18848,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Pattern match '\\/plugins\\/(wp-systemic-user|(?i)press|wp-felody|wpputty|wpyii2|wpzip|M-Shield|kingof|WPRobot3|ai-seo-fix|apikey|blnmrpb|bqxtbuu|core-stab|cve-2023-45124|file-manager-zeroday|ioptimization|loftloader.2.4.0|ph-file-manager|phoenix_|root-file-manager|t ...' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '580401'] [msg 'Malware.Expert - Wordpress - Block fake plugins'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/plugins/core-stab/'] [unique_id 'Zju-ZDZXCXsOiSVilo4YuQAAAYg'],
2024-05-08 20:03:18.132659,[-:error],d5412f60191b7ddcc9c0a3013f50dd0a,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/simple-file-list/'] [unique_id 'Zju-ZrqPjnSFLrSI_lVJFQAAAI4'],
2024-05-08 20:03:18.643509,[-:error],eaa8d3b4265a0d090558510ee89dd7e1,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Pattern match '\\/plugins\\/(wp-systemic-user|(?i)press|wp-felody|wpputty|wpyii2|wpzip|M-Shield|kingof|WPRobot3|ai-seo-fix|apikey|blnmrpb|bqxtbuu|core-stab|cve-2023-45124|file-manager-zeroday|ioptimization|loftloader.2.4.0|ph-file-manager|phoenix_|root-file-manager|t ...' at REQUEST_URI. [file 'remote server'] [line '-1'] [id '580401'] [msg 'Malware.Expert - Wordpress - Block fake plugins'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/plugins/apikey/'] [unique_id 'Zju-ZkL6xmMdf4MfSZP6-wAAAcU'],
2024-05-08 20:03:28.549908,[-:error],ee85978b584c3093601b67eec24f1487,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/2023/10/'] [unique_id 'Zju-cHAB9G2BNKSRSZdTwwAAAhc'],
2024-05-08 20:03:28.809447,[-:error],a839696925f5ec59384c32a861f60d1a,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/2023/11/'] [unique_id 'Zju-cLqPjnSFLrSI_lVJLgAAAI4'],
2024-05-08 20:03:29.009802,[-:error],093de5fb70f2244d7a28987410120432,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/2023/12/'] [unique_id 'Zju-cUL6xmMdf4MfSZP7EwAAAcU'],
2024-05-08 20:03:32.501476,[authz_core:error],ac4dc003dd1f90dfd2cd5e73650eace2,45.133.172.210:0,AH01630: client denied by server configuration: /var/www/laboratoire-orphye.org/cgi-bin/test,
2024-05-08 20:03:46.417421,[-:error],f31b55effd5e39fd9eea4a2ef73efe39,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/wp/'] [unique_id 'Zju-gkbpTchLM3BpSsGvfgAAAQo'],
2024-05-08 20:03:49.508190,[-:error],993e45ef5fa115de76f0c96e8dc665d1,45.133.172.210:0,[client 45.133.172.210] ModSecurity: Access denied with code 406 (phase 2). Operator EQ matched 0 at REQUEST_HEADERS_NAMES. [file 'remote server'] [line '-1'] [id '430062'] [msg 'Malware.Expert - Wordpress - Protect uploads diretory listing files'] [hostname 'laboratoire-orphye.org'] [uri '/wp-content/uploads/2020/'] [unique_id 'Zju-hVwfz1jnLr2osMMpGAAAANc'],
2024-05-08 20:03:50.413067,[authz_core:error],db5e11f54d6b1c55b5fe96c8ec082a01,45.133.172.210:0,AH01630: client denied by server configuration: /var/www/laboratoire-orphye.org/cgi-bin/counter_dayx,
